,qty
241127,3
241128,3
241129,3
241130,3
241131,3
241132,3
241133,3
241134,3
241135,3
241136,3
241137,3
241138,3
241139,3
241140,3
241141,3
241142,3
241143,3
241144,3
241145,3
241146,3
241147,3
241148,3
241149,3
241150,3
241151,3
241152,3
241153,3
241154,3
241155,3
241156,3
241157,3
241158,3
241159,3
241160,3
241161,3
241162,3
241163,3
241164,3
241165,3
241166,3
241167,3
241168,3
241169,3
241170,3
241171,3
241172,3
241173,3
241174,3
241175,3
241176,3
241177,3
241178,3
241179,3
241180,3
241181,3
241182,3
241183,3
241184,3
241185,3
241186,3
241187,3
241188,3
241189,3
241190,3
241191,3
241192,3
241193,3
241194,3
241195,3
241196,3
241197,3
241198,3
241199,3
241200,3
241201,3
241202,3
241203,3
241204,3
241205,3
241206,3
241207,3
241208,3
241209,3
241210,3
241211,3
241212,3
241213,3
241214,3
241215,3
241216,3
241217,3
241218,3
241219,3
241220,3
241221,3
241222,3
241223,3
241224,3
241225,3
241226,3
241227,3
241228,3
241229,3
241230,3
241231,3
241232,3
241233,3
241234,3
241235,3
241236,3
241237,3
241238,3
241239,3
241240,3
241241,3
241242,3
241243,3
241244,3
241245,3
241246,3
241247,3
241248,3
241249,3
241250,3
241251,3
241252,3
241253,3
241254,3
241255,3
241256,3
241257,3
241258,3
241259,3
241260,3
241261,3
241262,3
241263,3
241264,3
241265,3
241266,3
241267,3
241268,3
241269,3
241270,3
241271,3
241272,3
241273,3
241274,3
241275,3
241276,3
241277,3
241278,3
241279,3
241280,3
241281,3
241282,3
241283,3
241284,3
241285,3
241286,3
241287,3
241288,3
241289,3
241290,3
241291,3
241292,3
241293,3
241294,3
241295,3
241296,3
241297,3
241298,3
241299,3
241300,3
241301,3
241302,3
241303,3
241304,3
241305,3
241306,3
241307,3
241308,3
241309,3
241310,3
241311,3
241312,3
241313,3
241314,3
241315,3
241316,3
241317,3
241318,3
241319,3
241320,3
241321,3
241322,3
241323,3
241324,3
241325,3
241326,3
241327,3
241328,3
241329,3
241330,3
241331,3
241332,3
241333,3
241334,3
241335,3
241336,3
241337,3
241338,3
241339,3
241340,3
241341,3
241342,3
241343,3
241344,3
241345,3
241346,3
241347,3
241348,3
241349,3
241350,3
241351,3
241352,3
241353,3
241354,3
241355,3
241356,3
241357,3
241358,3
241359,3
241360,3
241361,3
241362,3
241363,3
241364,3
241365,3
241366,3
241367,3
241368,3
241369,3
241370,3
241371,3
241372,3
241373,3
241374,3
241375,3
241376,3
241377,3
241378,3
241379,3
241380,3
241381,3
241382,3
241383,3
241384,3
241385,3
241386,3
241387,3
241388,3
241389,3
241390,3
241391,3
241392,3
241393,3
241394,3
241395,3
241396,3
241397,3
241398,3
241399,3
241400,3
241401,3
241402,3
241403,3
241404,3
241405,3
241406,3
241407,3
241408,3
241409,3
241410,3
241411,3
241412,3
241413,3
241414,3
241415,3
241416,3
241417,3
241418,3
241419,3
241420,3
241421,3
241422,3
241423,3
241424,3
241425,3
241426,3
241427,3
241428,3
241429,3
241430,3
241431,3
241432,3
241433,3
241434,3
241435,3
241436,3
241437,3
241438,3
241439,3
241440,3
241441,3
241442,3
241443,3
241444,3
241445,3
241446,3
241447,3
241448,3
241449,3
241450,3
241451,3
241452,3
241453,3
241454,3
241455,3
241456,3
241457,3
241458,3
241459,3
241460,3
241461,3
241462,3
241463,3
241464,3
241465,3
241466,3
241467,3
241468,3
241469,3
241470,3
241471,3
241472,3
241473,3
241474,3
241475,3
241476,3
241477,3
241478,3
241479,3
241480,3
241481,3
241482,3
241483,3
241484,3
241485,3
241486,3
241487,3
241488,3
241489,3
241490,3
241491,3
241492,3
241493,3
241494,3
241495,3
241496,3
241497,3
241498,3
241499,3
241500,3
241501,3
241502,3
241503,3
241504,3
241505,3
241506,3
241507,3
241508,3
241509,3
241510,3
241511,3
241512,3
241513,3
241514,3
241515,3
241516,3
241517,3
241518,3
241519,3
241520,3
241521,3
241522,3
241523,3
241524,3
241525,3
241526,3
241527,3
241528,3
241529,3
241530,3
241531,3
241532,3
241533,3
241534,3
241535,3
241536,3
241537,3
241538,3
241539,3
241540,3
241541,3
241542,3
241543,3
241544,3
241545,3
241546,3
241547,3
241548,3
241549,3
241550,3
241551,3
241552,3
241553,3
241554,3
241555,3
241556,3
241557,3
241558,3
241559,3
241560,3
241561,3
241562,3
241563,3
241564,3
241565,3
241566,3
241567,3
241568,3
241569,3
241570,3
241571,3
241572,3
241573,3
241574,3
241575,3
241576,3
241577,3
241578,3
241579,3
241580,3
241581,3
241582,3
241583,3
241584,3
241585,3
241586,3
241587,3
241588,3
241589,3
241590,3
241591,3
241592,3
241593,3
241594,3
241595,3
241596,3
241597,3
241598,3
241599,3
241600,3
241601,3
241602,3
241603,3
241604,3
241605,3
241606,3
241607,3
241608,3
241609,3
241610,3
241611,3
241612,3
241613,3
241614,3
241615,3
241616,3
241617,3
241618,3
241619,3
241620,3
241621,3
241622,3
241623,3
241624,3
241625,3
241626,3
241627,3
241628,3
241629,3
241630,3
241631,3
241632,3
241633,3
241634,3
241635,3
241636,3
241637,3
241638,3
241639,3
241640,3
241641,3
241642,3
241643,3
241644,3
241645,3
241646,3
241647,3
241648,3
241649,3
241650,3
241651,3
241652,3
241653,3
241654,3
241655,3
241656,3
241657,3
241658,3
241659,3
241660,3
241661,3
241662,3
241663,3
241664,3
241665,3
241666,3
241667,3
241668,3
241669,3
241670,3
241671,3
241672,3
241673,3
241674,3
241675,3
241676,3
241677,3
241678,3
241679,3
241680,3
241681,3
241682,3
241683,3
241684,3
241685,3
241686,3
241687,3
241688,3
241689,3
241690,3
241691,3
241692,3
241693,3
241694,3
241695,3
241696,3
241697,3
241698,3
241699,3
241700,3
241701,3
241702,3
241703,3
241704,3
241705,3
241706,3
241707,3
241708,3
241709,3
241710,3
241711,3
241712,3
241713,3
241714,3
241715,3
241716,3
241717,3
241718,3
241719,3
241720,3
241721,3
241722,3
241723,3
241724,3
241725,3
241726,3
241727,3
241728,3
241729,3
241730,3
241731,3
241732,3
241733,3
241734,3
241735,3
241736,3
241737,3
241738,3
241739,3
241740,3
241741,3
241742,3
241743,3
241744,3
241745,3
241746,3
241747,3
241748,3
241749,3
241750,3
241751,3
241752,3
241753,3
241754,3
241755,3
241756,3
241757,3
241758,3
241759,3
241760,3
241761,3
241762,3
241763,3
241764,3
241765,3
241766,3
241767,3
241768,3
241769,3
241770,3
241771,3
241772,3
241773,3
241774,3
241775,3
241776,3
241777,3
241778,3
241779,3
241780,3
241781,3
241782,3
241783,3
241784,3
241785,3
241786,3
241787,3
241788,3
241789,3
241790,3
241791,3
241792,3
241793,3
241794,3
241795,3
241796,3
241797,3
241798,3
241799,3
241800,3
241801,3
241802,3
241803,3
241804,3
241805,3
241806,3
241807,3
241808,3
241809,3
241810,3
241811,3
241812,3
241813,3
241814,3
241815,3
241816,3
241817,3
241818,3
241819,3
241820,3
241821,3
241822,3
241823,3
241824,3
241825,3
241826,3
241827,3
241828,3
241829,3
241830,3
241831,3
241832,3
241833,3
241834,3
241835,3
241836,3
241837,3
241838,3
241839,3
241840,3
241841,3
241842,3
241843,3
241844,3
241845,3
241846,3
241847,3
241848,3
241849,3
241850,3
241851,3
241852,3
241853,3
241854,3
241855,3
241856,3
241857,3
241858,3
241859,3
241860,3
241861,3
241862,3
241863,3
241864,3
241865,3
241866,3
241867,3
241868,3
241869,3
241870,3
241871,3
241872,3
241873,3
241874,3
241875,3
241876,3
241877,3
241878,3
241879,3
241880,3
241881,3
241882,3
241883,3
241884,3
241885,3
241886,3
241887,3
241888,3
241889,3
241890,3
241891,3
241892,3
241893,3
241894,3
241895,3
241896,3
241897,3
241898,3
241899,3
241900,3
241901,3
241902,3
241903,3
241904,3
241905,3
241906,3
241907,3
241908,3
241909,3
241910,3
241911,3
241912,3
241913,3
241914,3
241915,3
241916,3
241917,3
241918,3
241919,3
241920,3
241921,3
241922,3
241923,3
241924,3
241925,3
241926,3
241927,3
241928,3
241929,3
241930,3
241931,3
241932,3
241933,3
241934,3
241935,3
241936,3
241937,3
241938,3
241939,3
241940,3
241941,3
241942,3
241943,3
241944,3
241945,3
241946,3
241947,3
241948,3
241949,3
241950,3
241951,3
241952,3
241953,3
241954,3
241955,3
241956,3
241957,3
241958,3
241959,3
241960,3
241961,3
241962,3
241963,3
241964,3
241965,3
241966,3
241967,3
241968,3
241969,3
241970,3
241971,3
241972,3
241973,3
241974,3
241975,3
241976,3
241977,3
241978,3
241979,3
241980,3
241981,3
241982,3
241983,3
241984,3
241985,3
241986,3
241987,3
241988,3
241989,3
241990,3
241991,3
241992,3
241993,3
241994,3
241995,3
241996,3
241997,3
241998,3
241999,3
242000,3
242001,3
242002,3
242003,3
242004,3
242005,3
242006,3
242007,3
242008,3
242009,3
242010,3
242011,3
242012,3
242013,3
242014,3
242015,3
242016,3
242017,3
242018,3
242019,3
242020,3
242021,3
242022,3
242023,3
242024,3
242025,3
242026,3
242027,3
242028,3
242029,3
242030,3
242031,3
242032,3
242033,3
242034,3
242035,3
242036,3
242037,3
242038,3
242039,3
242040,3
242041,3
242042,3
242043,3
242044,3
242045,3
242046,3
242047,3
242048,3
242049,3
242050,3
242051,3
242052,3
242053,3
242054,3
242055,3
242056,3
242057,3
242058,3
242059,3
242060,3
242061,3
242062,3
242063,3
242064,3
242065,3
242066,3
242067,3
242068,3
242069,3
242070,3
242071,3
242072,3
242073,3
242074,3
242075,3
242076,3
242077,3
242078,3
242079,3
242080,3
242081,3
242082,3
242083,3
242084,3
242085,3
242086,3
242087,3
242088,3
242089,3
242090,3
242091,3
242092,3
242093,3
242094,3
242095,3
242096,3
242097,3
242098,3
242099,3
242100,3
242101,3
242102,3
242103,3
242104,3
242105,3
242106,3
242107,3
242108,3
242109,3
242110,3
242111,3
242112,3
242113,3
242114,3
242115,3
242116,3
242117,3
242118,3
242119,3
242120,3
242121,3
242122,3
242123,3
242124,3
242125,3
242126,3
242127,3
242128,3
242129,3
242130,3
242131,3
242132,3
242133,3
242134,3
242135,3
242136,3
242137,3
242138,3
242139,3
242140,3
242141,3
242142,3
242143,3
242144,3
242145,3
242146,3
242147,3
242148,3
242149,3
242150,3
242151,3
242152,3
242153,3
242154,3
242155,3
242156,3
242157,3
242158,3
242159,3
242160,3
242161,3
242162,3
242163,3
242164,3
242165,3
242166,3
242167,3
242168,3
242169,3
242170,3
242171,3
242172,3
242173,3
242174,3
242175,3
242176,3
242177,3
242178,3
242179,3
242180,3
242181,3
242182,3
242183,3
242184,3
242185,3
242186,3
242187,3
242188,3
242189,3
242190,3
242191,3
242192,3
242193,3
242194,3
242195,3
242196,3
242197,3
242198,3
242199,3
242200,3
242201,3
242202,3
242203,3
242204,3
242205,3
242206,3
242207,3
242208,3
242209,3
242210,3
242211,3
242212,3
242213,3
242214,3
242215,3
242216,3
242217,3
242218,3
242219,3
242220,3
242221,3
242222,3
242223,3
242224,3
242225,3
242226,3
242227,3
242228,3
242229,3
242230,3
242231,3
242232,3
242233,3
242234,3
242235,3
242236,3
242237,3
242238,3
242239,3
242240,3
242241,3
242242,3
242243,3
242244,3
242245,3
242246,3
242247,3
242248,3
242249,3
242250,3
242251,3
242252,3
242253,3
242254,3
242255,3
242256,3
242257,3
242258,3
242259,3
242260,3
242261,3
242262,3
242263,3
242264,3
242265,3
242266,3
242267,3
242268,3
242269,3
242270,3
242271,3
242272,3
242273,3
242274,3
242275,3
242276,3
242277,3
242278,3
242279,3
242280,3
242281,3
242282,3
242283,3
242284,3
242285,3
242286,3
242287,3
242288,3
242289,3
242290,3
242291,3
242292,3
242293,3
242294,3
242295,3
242296,3
242297,3
242298,3
242299,3
242300,3
242301,3
242302,3
242303,3
242304,3
242305,3
242306,3
242307,3
242308,3
242309,3
242310,3
242311,3
242312,3
242313,3
242314,3
242315,3
242316,3
242317,3
242318,3
242319,3
242320,3
242321,3
242322,3
242323,3
242324,3
242325,3
242326,3
242327,3
242328,3
242329,3
242330,3
242331,3
242332,3
242333,3
242334,3
242335,3
242336,3
242337,3
242338,3
242339,3
242340,3
242341,3
242342,3
242343,3
242344,3
242345,3
242346,3
242347,3
242348,3
242349,3
242350,3
242351,3
242352,3
242353,3
242354,3
242355,3
242356,3
242357,3
242358,3
242359,3
242360,3
242361,3
242362,3
242363,3
242364,3
242365,3
242366,3
242367,3
242368,3
242369,3
242370,3
242371,3
242372,3
242373,3
242374,3
242375,3
242376,3
242377,3
242378,3
242379,3
242380,3
242381,3
242382,3
242383,3
242384,3
242385,3
242386,3
242387,3
242388,3
242389,3
242390,3
242391,3
242392,3
242393,3
242394,3
242395,3
242396,3
242397,3
242398,3
242399,3
242400,3
242401,3
242402,3
242403,3
242404,3
242405,3
242406,3
242407,3
242408,3
242409,3
242410,3
242411,3
242412,3
242413,3
242414,3
242415,3
242416,3
242417,3
242418,3
242419,3
242420,3
242421,3
242422,3
242423,3
242424,3
242425,3
242426,3
242427,3
242428,3
242429,3
242430,3
242431,3
242432,3
242433,3
242434,3
242435,3
242436,3
242437,3
242438,3
242439,3
242440,3
242441,3
242442,3
242443,3
242444,3
242445,3
242446,3
242447,3
242448,3
242449,3
242450,3
242451,3
242452,3
242453,3
242454,3
242455,3
242456,3
242457,3
242458,3
242459,3
242460,3
242461,3
242462,3
242463,3
242464,3
242465,3
242466,3
242467,3
242468,3
242469,3
242470,3
242471,3
242472,3
242473,3
242474,3
242475,3
242476,3
242477,3
242478,3
242479,3
242480,3
242481,3
242482,3
242483,3
242484,3
242485,3
242486,3
242487,3
242488,3
242489,3
242490,3
242491,3
242492,3
242493,3
242494,3
242495,3
242496,3
242497,3
242498,3
242499,3
242500,3
242501,3
242502,3
242503,3
242504,3
242505,3
242506,3
242507,3
242508,3
242509,3
242510,3
242511,3
242512,3
242513,3
242514,3
242515,3
242516,3
242517,3
242518,3
242519,3
242520,3
242521,3
242522,3
242523,3
242524,3
242525,3
242526,3
242527,3
242528,3
242529,3
242530,3
242531,3
242532,3
242533,3
242534,3
242535,3
242536,3
242537,3
242538,3
242539,3
242540,3
242541,3
242542,3
242543,3
242544,3
242545,3
242546,3
242547,3
242548,3
242549,3
242550,3
242551,3
242552,3
242553,3
242554,3
242555,3
242556,3
242557,3
242558,3
242559,3
242560,3
242561,3
242562,3
242563,3
242564,3
242565,3
242566,3
242567,3
242568,3
242569,3
242570,3
242571,3
242572,3
242573,3
242574,3
242575,3
242576,3
242577,3
242578,3
242579,3
242580,3
242581,3
242582,3
242583,3
242584,3
242585,3
242586,3
242587,3
242588,3
242589,3
242590,3
242591,3
242592,3
242593,3
242594,3
242595,3
242596,3
242597,3
242598,3
242599,3
242600,3
242601,3
242602,3
242603,3
242604,3
242605,3
242606,3
242607,3
242608,3
242609,3
242610,3
242611,3
242612,3
242613,3
242614,3
242615,3
242616,3
242617,3
242618,3
242619,3
242620,3
242621,3
242622,3
242623,3
242624,3
242625,3
242626,3
242627,3
242628,3
242629,3
242630,3
242631,3
242632,3
242633,3
242634,3
242635,3
242636,3
242637,3
242638,3
242639,3
242640,3
242641,3
242642,3
242643,3
242644,3
242645,3
242646,3
242647,3
242648,3
242649,3
242650,3
242651,3
242652,3
242653,3
242654,3
242655,3
242656,3
242657,3
242658,3
242659,3
242660,3
242661,3
242662,3
242663,3
242664,3
242665,3
242666,3
242667,3
242668,3
242669,3
242670,3
242671,3
242672,3
242673,3
242674,3
242675,3
242676,3
242677,3
242678,3
242679,3
242680,3
242681,3
242682,3
242683,3
242684,3
242685,3
242686,3
242687,3
242688,3
242689,3
242690,3
242691,3
242692,3
242693,3
242694,3
242695,3
242696,3
242697,3
242698,3
242699,3
242700,3
242701,3
242702,3
242703,3
242704,3
242705,3
242706,3
242707,3
242708,3
242709,3
242710,3
242711,3
242712,3
242713,3
242714,3
242715,3
242716,3
242717,3
242718,3
242719,3
242720,3
242721,3
242722,3
242723,3
242724,3
242725,3
242726,3
242727,3
242728,3
242729,3
242730,3
242731,3
242732,3
242733,3
242734,3
242735,3
242736,3
242737,3
242738,3
242739,3
242740,3
242741,3
242742,3
242743,3
242744,3
242745,3
242746,3
242747,3
242748,3
242749,3
242750,3
242751,3
242752,3
242753,3
242754,3
242755,3
242756,3
242757,3
242758,3
242759,3
242760,3
242761,3
242762,3
242763,3
242764,3
242765,3
242766,3
242767,3
242768,3
242769,3
242770,3
242771,3
242772,3
242773,3
242774,3
242775,3
242776,3
242777,3
242778,3
242779,3
242780,3
242781,3
242782,3
242783,3
242784,3
242785,3
242786,3
242787,3
242788,3
242789,3
242790,3
242791,3
242792,3
242793,3
242794,3
242795,3
242796,3
242797,3
242798,3
242799,3
242800,3
242801,3
242802,3
242803,3
242804,3
242805,3
242806,3
242807,3
242808,3
242809,3
242810,3
242811,3
242812,3
242813,3
242814,3
242815,3
242816,3
242817,3
242818,3
242819,3
242820,3
242821,3
242822,3
242823,3
242824,3
242825,3
242826,3
242827,3
242828,3
242829,3
242830,3
242831,3
242832,3
242833,3
242834,3
242835,3
242836,3
242837,3
242838,3
242839,3
242840,3
242841,3
242842,3
242843,3
242844,3
242845,3
242846,3
242847,3
242848,3
242849,3
242850,3
242851,3
242852,3
242853,3
242854,3
242855,3
242856,3
242857,3
242858,3
242859,3
242860,3
242861,3
242862,3
242863,3
242864,3
242865,3
242866,3
242867,3
242868,3
242869,3
242870,3
242871,3
242872,3
242873,3
242874,3
242875,3
242876,3
242877,3
242878,3
242879,3
242880,3
242881,3
242882,3
242883,3
242884,3
242885,3
242886,3
242887,3
242888,3
242889,3
242890,3
242891,3
242892,3
242893,3
242894,3
242895,3
242896,3
242897,3
242898,3
242899,3
242900,3
242901,3
242902,3
242903,3
242904,3
242905,3
242906,3
242907,3
242908,3
242909,3
242910,3
242911,3
242912,3
242913,3
242914,3
242915,3
242916,3
242917,3
242918,3
242919,3
242920,3
242921,3
242922,3
242923,3
242924,3
242925,3
242926,3
242927,3
242928,3
242929,3
242930,3
242931,3
242932,3
242933,3
242934,3
242935,3
242936,3
242937,3
242938,3
242939,3
242940,3
242941,3
242942,3
242943,3
242944,3
242945,3
242946,3
242947,3
242948,3
242949,3
242950,3
242951,3
242952,3
242953,3
242954,3
242955,3
242956,3
242957,3
242958,3
242959,3
242960,3
242961,3
242962,3
242963,3
242964,3
242965,3
242966,3
242967,3
242968,3
242969,3
242970,3
242971,3
242972,3
242973,3
242974,3
242975,3
242976,3
242977,3
242978,3
242979,3
242980,3
242981,3
242982,3
242983,3
242984,3
242985,3
242986,3
242987,3
242988,3
242989,3
242990,3
242991,3
242992,3
242993,3
242994,3
242995,3
242996,3
242997,3
242998,3
242999,3
243000,3
243001,3
243002,3
243003,3
243004,3
243005,3
243006,3
243007,3
243008,3
243009,3
243010,3
243011,3
243012,3
243013,3
243014,3
243015,3
243016,3
243017,3
243018,3
243019,3
243020,3
243021,3
243022,3
243023,3
243024,3
243025,3
243026,3
243027,3
243028,3
243029,3
243030,3
243031,3
243032,3
243033,3
243034,3
243035,3
243036,3
243037,3
243038,3
243039,3
243040,3
243041,3
243042,3
243043,3
243044,3
243045,3
243046,3
243047,3
243048,3
243049,3
243050,3
243051,3
243052,3
243053,3
243054,3
243055,3
243056,3
243057,3
243058,3
243059,3
243060,3
243061,3
243062,3
243063,3
243064,3
243065,3
243066,3
243067,3
243068,3
243069,3
243070,3
243071,3
243072,3
243073,3
243074,3
243075,3
243076,3
243077,3
243078,3
243079,3
243080,3
243081,3
243082,3
243083,3
243084,3
243085,3
243086,3
243087,3
243088,3
243089,3
243090,3
243091,3
243092,3
243093,3
243094,3
243095,3
243096,3
243097,3
243098,3
243099,3
243100,3
243101,3
243102,3
243103,3
243104,3
243105,3
243106,3
243107,3
243108,3
243109,3
243110,3
243111,3
243112,3
243113,3
243114,3
243115,3
243116,3
243117,3
243118,3
243119,3
243120,3
243121,3
243122,3
243123,3
243124,3
243125,3
243126,3
243127,3
243128,3
243129,3
243130,3
243131,3
243132,3
243133,3
243134,3
243135,3
243136,3
243137,3
243138,3
243139,3
243140,3
243141,3
243142,3
243143,3
243144,3
243145,3
243146,3
243147,3
243148,3
243149,3
243150,3
243151,3
243152,3
243153,3
243154,3
243155,3
243156,3
243157,3
243158,3
243159,3
243160,3
243161,3
243162,3
243163,3
243164,3
243165,3
243166,3
243167,3
243168,3
243169,3
243170,3
243171,3
243172,3
243173,3
243174,3
243175,3
243176,3
243177,3
243178,3
243179,3
243180,3
243181,3
243182,3
243183,3
243184,3
243185,3
243186,3
243187,3
243188,3
243189,3
243190,3
243191,3
243192,3
243193,3
243194,3
243195,3
243196,3
243197,3
243198,3
243199,3
243200,3
243201,3
243202,3
243203,3
243204,3
243205,3
243206,3
243207,3
243208,3
243209,3
243210,3
243211,3
243212,3
243213,3
243214,3
243215,3
243216,3
243217,3
243218,3
243219,3
243220,3
243221,3
243222,3
243223,3
243224,3
243225,3
243226,3
243227,3
243228,3
243229,3
243230,3
243231,3
243232,3
243233,3
243234,3
243235,3
243236,3
243237,3
243238,3
243239,3
243240,3
243241,3
243242,3
243243,3
243244,3
243245,3
243246,3
243247,3
243248,3
243249,3
243250,3
243251,3
243252,3
243253,3
243254,3
243255,3
243256,3
243257,3
243258,3
243259,3
243260,3
243261,3
243262,3
243263,3
243264,3
243265,3
243266,3
243267,3
243268,3
243269,3
243270,3
243271,3
243272,3
243273,3
243274,3
243275,3
243276,3
243277,3
243278,3
243279,3
243280,3
243281,3
243282,3
243283,3
243284,3
243285,3
243286,3
243287,3
243288,3
243289,3
243290,3
243291,3
243292,3
243293,3
243294,3
243295,3
243296,3
243297,3
243298,3
243299,3
243300,3
243301,3
243302,3
243303,3
243304,3
243305,3
243306,3
243307,3
243308,3
243309,3
243310,3
243311,3
243312,3
243313,3
243314,3
243315,3
243316,3
243317,3
243318,3
243319,3
243320,3
243321,3
243322,3
243323,3
243324,3
243325,3
243326,3
243327,3
243328,3
243329,3
243330,3
243331,3
243332,3
243333,3
243334,3
243335,3
243336,3
243337,3
243338,3
243339,3
243340,3
243341,3
243342,3
243343,3
243344,3
243345,3
243346,3
243347,3
243348,3
243349,3
243350,3
243351,3
243352,3
243353,3
243354,3
243355,3
243356,3
243357,3
243358,3
243359,3
243360,3
243361,3
243362,3
243363,3
243364,3
243365,3
243366,3
243367,3
243368,3
243369,3
243370,3
243371,3
243372,3
243373,3
243374,3
243375,3
243376,3
243377,3
243378,3
243379,3
243380,3
243381,3
243382,3
243383,3
243384,3
243385,3
243386,3
243387,3
243388,3
243389,3
243390,3
243391,3
243392,3
243393,3
243394,3
243395,3
243396,3
243397,3
243398,3
243399,3
243400,3
243401,3
243402,3
243403,3
243404,3
243405,3
243406,3
243407,3
243408,3
243409,3
243410,3
243411,3
243412,3
243413,3
243414,3
243415,3
243416,3
243417,3
243418,3
243419,3
243420,3
243421,3
243422,3
243423,3
243424,3
243425,3
243426,3
243427,3
243428,3
243429,3
243430,3
243431,3
243432,3
243433,3
243434,3
243435,3
243436,3
243437,3
243438,3
243439,3
243440,3
243441,3
243442,3
243443,3
243444,3
243445,3
243446,3
243447,3
243448,3
243449,3
243450,3
243451,3
243452,3
243453,3
243454,3
243455,3
243456,3
243457,3
243458,3
243459,3
243460,3
243461,3
243462,3
243463,3
243464,3
243465,3
243466,3
243467,3
243468,3
243469,3
243470,3
243471,3
243472,3
243473,3
243474,3
243475,3
243476,3
243477,3
243478,3
243479,3
243480,3
243481,3
243482,3
243483,3
243484,3
243485,3
243486,3
243487,3
243488,3
243489,3
243490,3
243491,3
243492,3
243493,3
243494,3
243495,3
243496,3
243497,3
243498,3
243499,3
243500,3
243501,3
243502,3
243503,3
243504,3
243505,3
243506,3
243507,3
243508,3
243509,3
243510,3
243511,3
243512,3
243513,3
243514,3
243515,3
243516,3
243517,3
243518,3
243519,3
243520,3
243521,3
243522,3
243523,3
243524,3
243525,3
243526,3
243527,3
243528,3
243529,3
243530,3
243531,3
243532,3
243533,3
243534,3
243535,3
243536,3
243537,3
243538,3
243539,3
243540,3
243541,3
243542,3
243543,3
243544,3
243545,3
243546,3
243547,3
243548,3
243549,3
243550,3
243551,3
243552,3
243553,3
243554,3
243555,3
243556,3
243557,3
243558,3
243559,3
243560,3
243561,3
243562,3
243563,3
243564,3
243565,3
243566,3
243567,3
243568,3
243569,3
243570,3
243571,3
243572,3
243573,3
243574,3
243575,3
243576,3
243577,3
243578,3
243579,3
243580,3
243581,3
243582,3
243583,3
243584,3
243585,3
243586,3
243587,3
243588,3
243589,3
243590,3
243591,3
243592,3
243593,3
243594,3
243595,3
243596,3
243597,3
243598,3
243599,3
243600,3
243601,3
243602,3
243603,3
243604,3
243605,3
243606,3
243607,3
243608,3
243609,3
243610,3
243611,3
243612,3
243613,3
243614,3
243615,3
243616,3
243617,3
243618,3
243619,3
243620,3
243621,3
243622,3
243623,3
243624,3
243625,3
243626,3
243627,3
243628,3
243629,3
243630,3
243631,3
243632,3
243633,3
243634,3
243635,3
243636,3
243637,3
243638,3
243639,3
243640,3
243641,3
243642,3
243643,3
243644,3
243645,3
243646,3
243647,3
243648,3
243649,3
243650,3
243651,3
243652,3
243653,3
243654,3
243655,3
243656,3
243657,3
243658,3
243659,3
243660,3
243661,3
243662,3
243663,3
243664,3
243665,3
243666,3
243667,3
243668,3
243669,3
243670,3
243671,3
243672,3
243673,3
243674,3
243675,3
243676,3
243677,3
243678,3
243679,3
243680,3
243681,3
243682,3
243683,3
243684,3
243685,3
243686,3
243687,3
243688,3
243689,3
243690,3
243691,3
243692,3
243693,3
243694,3
243695,3
243696,3
243697,3
243698,3
243699,3
243700,3
243701,3
243702,3
243703,3
243704,3
243705,3
243706,3
243707,3
243708,3
243709,3
243710,3
243711,3
243712,3
243713,3
243714,3
243715,3
243716,3
243717,3
243718,3
243719,3
243720,3
243721,3
243722,3
243723,3
243724,3
243725,3
243726,3
243727,3
243728,3
243729,3
243730,3
243731,3
243732,3
243733,3
243734,3
243735,3
243736,3
243737,3
243738,3
243739,3
243740,3
243741,3
243742,3
243743,3
243744,3
243745,3
243746,3
243747,3
243748,3
243749,3
243750,3
243751,3
243752,3
243753,3
243754,3
243755,3
243756,3
243757,3
243758,3
243759,3
243760,3
243761,3
243762,3
243763,3
243764,3
243765,3
243766,3
243767,3
243768,3
243769,3
243770,3
243771,3
243772,3
243773,3
243774,3
243775,3
243776,3
243777,3
243778,3
243779,3
243780,3
243781,3
243782,3
243783,3
243784,3
243785,3
243786,3
243787,3
243788,3
243789,3
243790,3
243791,3
243792,3
243793,3
243794,3
243795,3
243796,3
243797,3
243798,3
243799,3
243800,3
243801,3
243802,3
243803,3
243804,3
243805,3
243806,3
243807,3
243808,3
243809,3
243810,3
243811,3
243812,3
243813,3
243814,3
243815,3
243816,3
243817,3
243818,3
243819,3
243820,3
243821,3
243822,3
243823,3
243824,3
243825,3
243826,3
243827,3
243828,3
243829,3
243830,3
243831,3
243832,3
243833,3
243834,3
243835,3
243836,3
243837,3
243838,3
243839,3
243840,3
243841,3
243842,3
243843,3
243844,3
243845,3
243846,3
243847,3
243848,3
243849,3
243850,3
243851,3
243852,3
243853,3
243854,3
243855,3
243856,3
243857,3
243858,3
243859,3
243860,3
243861,3
243862,3
243863,3
243864,3
243865,3
243866,3
243867,3
243868,3
243869,3
243870,3
243871,3
243872,3
243873,3
243874,3
243875,3
243876,3
243877,3
243878,3
243879,3
243880,3
243881,3
243882,3
243883,3
243884,3
243885,3
243886,3
243887,3
243888,3
243889,3
243890,3
243891,3
243892,3
243893,3
243894,3
243895,3
243896,3
243897,3
243898,3
243899,3
243900,3
243901,3
243902,3
243903,3
243904,3
243905,3
243906,3
243907,3
243908,3
243909,3
243910,3
243911,3
243912,3
243913,3
243914,3
243915,3
243916,3
243917,3
243918,3
243919,3
243920,3
243921,3
243922,3
243923,3
243924,3
243925,3
